Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,xG,Goal,Shot,ShotExcBlk,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
309,1,c8gbyfp650fgai5782915ywa1,210185,11,25,Centre Attacking Midfielder,Elimane,Cissé,E. Cissé,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,15,10,80.0%,50.0%,0,0,0.01,0.00,0,0,0,0,-,-,50.0%,-,2,FOR vs EDM,2020-08-16,7t5b01x3jsqkkavibyn5aej2s,6925,c8gbyfp650fgai5782915ywa1:2126225,FOR vs EDM (2020-08-16)
309,1,4v13dz2g71gh5i527t347shyh,224768,72,21,Centre Forward,Shaan,Hundal,S. Hundal,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,15,11,72.7%,0.0%,1,0,0.00,0.00,0,0,0,0,-,0.0%,0.0%,0.0%,2,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15381,4v13dz2g71gh5i527t347shyh:2126228,VAL vs CAV (2020-08-16)
309,1,549bk4ar8s05kzy78wi86one2,425739,27,22,Left Attacking Midfielder,Alex,Marshall,A. Marshsall,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,15,10,80.0%,83.3%,0,0,0.03,0.04,0,1,1,0,0.0%,-,83.3%,100.0%,0,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15381,549bk4ar8s05kzy78wi86one2:2126244,CAV vs HFX (2020-08-24)
309,1,3176i3h6iv1ufsp88prhhmjqi,209693,25,22,Central Midfielder,Elliot,Simmons,E. Simmons,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,15,10,80.0%,-,0,0,0.00,0.00,0,0,0,0,-,50.0%,66.7%,-,1,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15378,3176i3h6iv1ufsp88prhhmjqi:2126228,VAL vs CAV (2020-08-16)
309,1,6rj6gpjhz8sk2405943kpii1h,167886,64,25,Central Midfielder,Dylan,Carreiro,D. Carreiro,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,15,11,81.8%,66.7%,0,0,0.02,0.00,0,0,0,0,-,0.0%,50.0%,0.0%,1,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15381,6rj6gpjhz8sk2405943kpii1h:2126228,VAL vs CAV (2020-08-16)
309,1,6rj6gpjhz8sk2405943kpii1h,167886,23,25,Right Attacking Midfielder,Dylan,Carreiro,D. Carreiro,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,15,9,100.0%,100.0%,1,0,0.08,0.17,1,4,2,2,50.0%,-,-,-,1,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,16614,6rj6gpjhz8sk2405943kpii1h:2126235,ATO vs VAL (2020-08-19)
309,1,6rj6gpjhz8sk2405943kpii1h,167886,32,25,Left Midfielder,Dylan,Carreiro,D. Carreiro,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,15,7,57.1%,60.0%,0,0,0.01,0.00,0,0,0,0,-,0.0%,83.3%,0.0%,1,Y9 vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15382,6rj6gpjhz8sk2405943kpii1h:2126241,Y9 vs VAL (2020-08-22)
309,1,cqzj50mwiry6o6vz6drrh1cyd,225912,62,23,Centre Forward,Álvaro,Rivero Sánchez,Álvaro Rivero,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,15,7,71.4%,-,0,0,0.00,0.07,0,2,1,1,50.0%,-,100.0%,-,0,Y9 vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15378,cqzj50mwiry6o6vz6drrh1cyd:2126241,Y9 vs VAL (2020-08-22)
320,1,1mg5xen2me6dsqu3b0lktvnbp,81402,24,31,Centre Forward,Marcus,Haber,M. Haber,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,14,11,45.5%,25.0%,0,0,0.01,0.21,0,1,1,1,100.0%,-,50.0%,50.0%,1,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15377,1mg5xen2me6dsqu3b0lktvnbp:2126218,FOR vs CAV (2020-08-14)
320,1,1mg5xen2me6dsqu3b0lktvnbp,81402,26,31,Centre Forward,Marcus,Haber,M. Haber,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,14,7,57.1%,100.0%,0,0,0.01,0.80,0,3,3,1,33.3%,-,25.0%,33.3%,0,EDM vs CAV,2020-08-21,7tigxj35sgqjbet0qxe22v21g,6925,1mg5xen2me6dsqu3b0lktvnbp:2126240,EDM vs CAV (2020-08-21)
320,1,ezibxuzirgqnb5enkgvdk5ot1,243864,55,26,Left Midfielder,Alessandro,Riggi,A. Riggi,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,14,7,57.1%,25.0%,0,0,0.00,0.00,0,0,0,0,-,25.0%,22.2%,-,1,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15380,ezibxuzirgqnb5enkgvdk5ot1:2126221,HFX vs PAC (2020-08-15)
320,1,ekpuqpny9mue83orafcamp2i,490180,25,17,Centre Forward,Aribim,Pepple,A. Pepple,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,14,4,75.0%,66.7%,0,0,0.00,0.28,0,1,1,1,100.0%,0.0%,28.6%,-,3,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15378,ekpuqpny9mue83orafcamp2i:2126228,VAL vs CAV (2020-08-16)
320,1,dryx6vgko76wuqqr4g9pjl4ru,509902,9,19,Left Attacking Midfielder,Sean,Young,S. Young,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,14,9,77.8%,50.0%,1,0,0.00,0.00,0,0,0,0,-,100.0%,25.0%,0.0%,3,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15377,dryx6vgko76wuqqr4g9pjl4ru:2126242,FOR vs PAC (2020-08-22)
320,1,3noqd54py6sbd1ph9xbj7tkyy,501431,25,19,Left Back,Solomon Kojo,Antwi,S. Antwi,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,14,8,75.0%,75.0%,0,0,0.00,0.00,0,0,0,0,-,0.0%,0.0%,-,0,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15381,3noqd54py6sbd1ph9xbj7tkyy:2126228,VAL vs CAV (2020-08-16)
326,1,eb8zwnam8ieg4y7xra9x5on9x,57342,45,32,Right Winger,Francisco Javier,Acuña Víctor,F. Acuña,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,13,8,62.5%,66.7%,0,0,0.01,0.00,0,0,0,0,-,33.3%,16.7%,-,3,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,15378,eb8zwnam8ieg4y7xra9x5on9x:2126235,ATO vs VAL (2020-08-19)
326,1,6dkbzo16tym6q7a562x9krsh5,221327,53,24,Right Winger,Gabriel,Monteiro Vasconcelos,Gabriel Vasconcelos,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,13,8,75.0%,66.7%,0,0,0.00,0.00,0,0,0,0,-,0.0%,50.0%,-,2,Y9 vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,6dkbzo16tym6q7a562x9krsh5:2126220,Y9 vs ATO (2020-08-15)
326,1,zrowi3rzq9fndgtn1qozene1,421828,8,20,Centre Forward,José,Hernández,J. Hernández,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,13,5,100.0%,100.0%,0,0,0.00,0.00,0,0,0,0,-,50.0%,100.0%,-,1,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15376,zrowi3rzq9fndgtn1qozene1:2126244,CAV vs HFX (2020-08-24)
326,1,549bk4ar8s05kzy78wi86one2,425739,19,22,Left Attacking Midfielder,Alex,Marshall,A. Marshsall,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,13,6,66.7%,66.7%,0,0,0.02,0.00,0,0,0,0,-,0.0%,100.0%,100.0%,0,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15380,549bk4ar8s05kzy78wi86one2:2126221,HFX vs PAC (2020-08-15)
326,1,bmibmsnkr8oa6ckm2y0g30d05,446572,16,27,Centre Forward,Jordan,Dunstan,J. Dunstan,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,13,3,100.0%,100.0%,1,0,0.01,0.00,0,0,0,0,-,100.0%,50.0%,0.0%,2,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15380,bmibmsnkr8oa6ckm2y0g30d05:2126242,FOR vs PAC (2020-08-22)
326,1,a6i4npit5smx1zcpgucou9y0a,510378,37,17,Second Striker,Lowell,Wright,L. Wright,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,13,8,50.0%,60.0%,0,0,0.01,0.48,1,2,2,1,50.0%,-,0.0%,0.0%,0,Y9 vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,a6i4npit5smx1zcpgucou9y0a:2126220,Y9 vs ATO (2020-08-15)
326,1,cqzj50mwiry6o6vz6drrh1cyd,225912,53,23,Centre Forward,Álvaro,Rivero Sánchez,Álvaro Rivero,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,13,5,80.0%,100.0%,0,0,0.00,0.00,0,0,0,0,-,-,100.0%,-,0,Y9 vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,cqzj50mwiry6o6vz6drrh1cyd:2126220,Y9 vs ATO (2020-08-15)
333,1,apavbqkzwn6ik22hi8d8mo1qt,153578,13,28,Central Midfielder,Maxim,Tissot,M. Tissot,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,12,6,83.3%,100.0%,0,0,0.00,0.05,0,1,1,0,0.0%,0.0%,0.0%,0.0%,0,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15376,apavbqkzwn6ik22hi8d8mo1qt:2126238,HFX vs FOR (2020-08-20)
333,1,dpee0p2qzqrzcefewdtey4vyt,31866,14,33,Centre Forward,Daryl,Fordyce,D. Fordyce,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,12,7,42.9%,66.7%,0,0,0.00,0.06,0,1,1,0,0.0%,-,25.0%,-,1,Y9 vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15382,dpee0p2qzqrzcefewdtey4vyt:2126241,Y9 vs VAL (2020-08-22)
333,1,cfffc2qdknupbftpqye1cbf1l,224168,24,27,Second Striker,Molham,Babouli,M. Babouli,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,12,6,100.0%,100.0%,0,0,0.01,0.00,0,0,0,0,-,100.0%,75.0%,50.0%,1,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15381,cfffc2qdknupbftpqye1cbf1l:2126218,FOR vs CAV (2020-08-14)
333,1,6pi1u2mdt56ns3pqkdjp772s5,245004,66,25,Left Winger,Christopher,Nanco,C. Nanco,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,12,5,60.0%,50.0%,0,0,0.00,0.02,0,1,1,1,100.0%,0.0%,8.3%,0.0%,0,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15381,6pi1u2mdt56ns3pqkdjp772s5:2126218,FOR vs CAV (2020-08-14)
333,1,bewzox1rnh1n28tkj5k0rmrqh,224756,13,21,Right Back,Dante,Campbell,D. Campbell,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,12,7,100.0%,100.0%,0,0,0.01,0.00,0,0,0,0,-,-,100.0%,100.0%,1,Y9 vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15382,bewzox1rnh1n28tkj5k0rmrqh:2126241,Y9 vs VAL (2020-08-22)
333,1,3176i3h6iv1ufsp88prhhmjqi,209693,11,22,Defensive Midfielder,Elliot,Simmons,E. Simmons,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,12,10,70.0%,100.0%,0,0,0.58,0.00,0,0,0,0,-,-,25.0%,33.3%,2,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15377,3176i3h6iv1ufsp88prhhmjqi:2126218,FOR vs CAV (2020-08-14)
333,1,c0bz7h3es1ym0n5he0l4ntzop,172568,19,23,Left Winger,Jordan,Brown,J. Brown,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,12,6,66.7%,100.0%,0,0,0.03,0.07,1,1,1,1,100.0%,0.0%,25.0%,0.0%,2,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15376,c0bz7h3es1ym0n5he0l4ntzop:2126244,CAV vs HFX (2020-08-24)
333,1,9wsm9vzab3uywb8rox5go6jxm,484332,61,22,Centre Forward,Easton,Ongaro,E. Ongaro,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,12,5,100.0%,100.0%,0,0,0.03,0.04,0,1,1,0,0.0%,0.0%,20.0%,20.0%,0,FOR vs EDM,2020-08-16,7t5b01x3jsqkkavibyn5aej2s,15377,9wsm9vzab3uywb8rox5go6jxm:2126225,FOR vs EDM (2020-08-16)
333,1,1hdfhtafk7cehetym09wbhpm,484659,90,22,Sub - Attacker,Jace,Kotsopoulos,J. Kotsopoulos,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,12,7,57.1%,50.0%,0,0,0.02,0.05,0,1,0,0,0.0%,100.0%,75.0%,100.0%,1,Y9 vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15378,1hdfhtafk7cehetym09wbhpm:2126241,Y9 vs VAL (2020-08-22)
342,1,6ptroe7b9vgzimcvzo2fehcr9,167890,29,25,Right Midfielder,Michael,Petrasso,M. Petrasso,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,11,3,33.3%,0.0%,0,0,0.00,0.03,0,1,1,0,0.0%,-,50.0%,-,0,PAC vs Y9,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15380,6ptroe7b9vgzimcvzo2fehcr9:2126232,PAC vs Y9 (2020-08-19)
342,1,5gyjio4tvbg4ahjzoass6lxey,442776,6,19,Centre Attacking Midfielder,Ijah,Halley,I. Halley,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,11,5,60.0%,60.0%,1,0,0.19,0.00,0,0,0,0,-,-,50.0%,-,0,Y9 vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,5gyjio4tvbg4ahjzoass6lxey:2126220,Y9 vs ATO (2020-08-15)
342,1,4bc5n4bry6a5wswiwzq8d9oq2,481569,22,23,Right Attacking Midfielder,Kadell,Thomas,K. Thomas,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,11,4,100.0%,100.0%,0,0,0.03,0.00,0,0,0,0,-,0.0%,33.3%,0.0%,1,FOR vs EDM,2020-08-16,7t5b01x3jsqkkavibyn5aej2s,6925,4bc5n4bry6a5wswiwzq8d9oq2:2126225,FOR vs EDM (2020-08-16)
342,1,26zoncn0ilfvg5gwn91dkqmt,481764,35,23,Left Attacking Midfielder,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,11,9,77.8%,80.0%,0,0,0.01,0.33,0,1,1,1,100.0%,-,50.0%,0.0%,0,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15380,26zoncn0ilfvg5gwn91dkqmt:2126221,HFX vs PAC (2020-08-15)
342,1,26zoncn0ilfvg5gwn91dkqmt,481764,45,23,Centre Forward,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,11,5,60.0%,0.0%,0,0,0.00,0.97,1,3,3,2,66.7%,-,50.0%,100.0%,0,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15381,26zoncn0ilfvg5gwn91dkqmt:2126244,CAV vs HFX (2020-08-24)
342,1,a6i4npit5smx1zcpgucou9y0a,510378,55,17,Centre Forward,Lowell,Wright,L. Wright,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,11,5,80.0%,66.7%,0,0,0.01,0.32,0,1,1,0,0.0%,100.0%,40.0%,33.3%,1,PAC vs Y9,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15380,a6i4npit5smx1zcpgucou9y0a:2126232,PAC vs Y9 (2020-08-19)
342,1,cqzj50mwiry6o6vz6drrh1cyd,225912,35,23,Centre Forward,Álvaro,Rivero Sánchez,Álvaro Rivero,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,11,4,100.0%,100.0%,1,0,0.01,0.06,1,1,1,1,100.0%,0.0%,50.0%,-,2,PAC vs Y9,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15380,cqzj50mwiry6o6vz6drrh1cyd:2126232,PAC vs Y9 (2020-08-19)
349,1,58elvwym7gnql18liaoa6zo16,481627,27,25,Left Midfielder,Ajay,Khabra,A. Khabra,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,10,6,83.3%,100.0%,0,0,0.00,0.06,0,1,0,0,0.0%,0.0%,0.0%,-,1,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,15378,58elvwym7gnql18liaoa6zo16:2126235,ATO vs VAL (2020-08-19)
349,1,5ep5673eihbif5vkbzctjj0x6,484651,20,25,Right Attacking Midfielder,Omar,Kreim,O. Kreim,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,10,7,71.4%,50.0%,0,0,0.01,0.06,0,1,0,0,0.0%,-,33.3%,0.0%,1,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15381,5ep5673eihbif5vkbzctjj0x6:2126244,CAV vs HFX (2020-08-24)
349,1,bh7fb8v7o5wynmapdhlth594a,486673,45,16,Right Winger,Antoine,Coupland,A. Coupland,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,10,6,100.0%,100.0%,0,0,0.00,0.00,0,0,0,0,-,0.0%,50.0%,-,0,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,15378,bh7fb8v7o5wynmapdhlth594a:2126235,ATO vs VAL (2020-08-19)
352,1,am6blpv9h0wzsn8rjv1q0zpp1,173493,18,24,Second Striker,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,9,8,87.5%,100.0%,1,0,0.03,0.00,0,0,0,0,-,-,50.0%,100.0%,0,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15376,am6blpv9h0wzsn8rjv1q0zpp1:2126221,HFX vs PAC (2020-08-15)
352,1,apavbqkzwn6ik22hi8d8mo1qt,153578,10,28,Right Back,Maxim,Tissot,M. Tissot,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,9,6,50.0%,0.0%,1,0,0.06,0.00,0,0,0,0,-,-,0.0%,0.0%,0,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15381,apavbqkzwn6ik22hi8d8mo1qt:2126218,FOR vs CAV (2020-08-14)
352,1,614w28s7cigyjam7f10hz9gwl,45750,29,32,Centre Forward,Tomi,Ameobi,T. Ameobi,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,9,8,75.0%,100.0%,1,0,0.06,0.00,0,0,0,0,-,-,60.0%,50.0%,1,FOR vs EDM,2020-08-16,7t5b01x3jsqkkavibyn5aej2s,15377,614w28s7cigyjam7f10hz9gwl:2126225,FOR vs EDM (2020-08-16)
352,1,86tz9u1o9o5u0lbyycyd3df4l,37057,6,35,Defensive Midfielder,Nikolas,Ledgerwood,N. Ledgerwood,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,9,6,66.7%,-,1,0,0.05,0.00,0,0,0,0,-,-,0.0%,0.0%,0,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15378,86tz9u1o9o5u0lbyycyd3df4l:2126228,VAL vs CAV (2020-08-16)
352,1,7i19hu44byapft1lpm3okbb3d,172747,18,25,Right Midfielder,Josh,Heard,J. Heard,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,9,3,100.0%,100.0%,0,0,0.01,0.06,0,1,0,0,0.0%,-,0.0%,0.0%,0,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15376,7i19hu44byapft1lpm3okbb3d:2126221,HFX vs PAC (2020-08-15)
352,1,1lg1214de42tia4tcv7rk3z6d,103949,45,27,Right Winger,Oliver,Minatel,Oliver Minatel,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,9,6,83.3%,100.0%,0,0,0.00,0.00,0,0,0,0,-,0.0%,40.0%,50.0%,2,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15378,1lg1214de42tia4tcv7rk3z6d:2126228,VAL vs CAV (2020-08-16)
352,1,cu34wwcs8ozsglt7gew3p7sh5,421817,29,20,Left Wing Back,Terique,Mohammed,T. Mohammed,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,9,2,50.0%,100.0%,0,0,0.00,0.00,0,0,0,0,-,100.0%,60.0%,100.0%,0,FOR vs EDM,2020-08-16,7t5b01x3jsqkkavibyn5aej2s,15377,cu34wwcs8ozsglt7gew3p7sh5:2126225,FOR vs EDM (2020-08-16)
352,1,6byiub7o0uwogoc24p79vx6ju,425685,27,18,Central Midfielder,Chance,Carter,C. Carter,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,9,6,83.3%,100.0%,0,0,0.00,0.00,0,0,0,0,-,0.0%,50.0%,-,1,EDM vs CAV,2020-08-21,7tigxj35sgqjbet0qxe22v21g,15381,6byiub7o0uwogoc24p79vx6ju:2126240,EDM vs CAV (2020-08-21)
360,1,4ezd4d37kbb1249qd7bvi0dzp,208512,26,31,Central Midfielder,Jamar,Dixon,J. Dixon,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,8,4,75.0%,-,0,0,0.00,0.00,0,0,0,0,-,100.0%,33.3%,0.0%,1,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15376,4ezd4d37kbb1249qd7bvi0dzp:2126221,HFX vs PAC (2020-08-15)
360,1,8ad2vcq9xcul0kkfms8qo0wk5,183434,19,24,Central Midfielder,Alexander,Achinioti-Jönsson,A. Achinioti-Jönsson,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,8,6,66.7%,-,0,0,0.00,0.00,0,0,0,0,-,-,100.0%,100.0%,0,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15380,8ad2vcq9xcul0kkfms8qo0wk5:2126242,FOR vs PAC (2020-08-22)
360,1,4v13dz2g71gh5i527t347shyh,224768,12,21,Centre Forward,Shaan,Hundal,S. Hundal,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,8,4,100.0%,100.0%,2,2,0.06,0.11,0,1,1,1,100.0%,-,100.0%,-,1,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,16614,4v13dz2g71gh5i527t347shyh:2126235,ATO vs VAL (2020-08-19)
360,1,4v13dz2g71gh5i527t347shyh,224768,32,21,Right Attacking Midfielder,Shaan,Hundal,S. Hundal,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,8,5,80.0%,66.7%,0,0,0.01,0.04,0,1,1,1,100.0%,-,0.0%,0.0%,1,Y9 vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15382,4v13dz2g71gh5i527t347shyh:2126241,Y9 vs VAL (2020-08-22)
