game,team,position,number,name,first,last,minutes,touches,passes,pass accuracy,crosses,cross accuracy,assists,chances,goals,shots,shots on target,shots in box,shots outside box,tackles,tackles won,duels,duels won,clearances,interceptions,yellow,red,fouls won,fouls conceded,shots faced,saves,claimed crosses,clean sheets
I55,Valour FC,m,8,Diego Gutiérrez,Diego,Gutiérrez,90.00,55.00,34.00,0.79,0.00,0.00,0.00,2.00,0.00,3.00,1.00,2.00,1.00,2.00,2.00,14.00,8.00,3.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I55,Valour FC,m,10,Dylan Carreiro,Dylan,Carreiro,21.00,12.00,8.00,0.75,0.00,0.00,1.00,1.00,0.00,2.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I55,Valour FC,m,11,Glenn Muenkat,Glenn,Muenkat,1.00,1.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I55,Valour FC,m,21,José Antonio Galán Pedrosa,José,Antonio Galán Pedrosa,90.00,55.00,36.00,0.78,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,8.00,5.00,2.00,1.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I55,Valour FC,m,5,Louis Béland-Goyette,Louis,Béland-Goyette,90.00,41.00,30.00,0.90,1.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,7.00,4.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I55,Valour FC,m,22,Marco Bustos,Marco,Bustos,89.00,42.00,28.00,0.82,0.00,0.00,0.00,2.00,0.00,4.00,1.00,1.00,3.00,0.00,0.00,8.00,3.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I55,Valour FC,d,6,Martín Arguiñarena,Martín,Arguiñarena,90.00,40.00,17.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,8.00,5.00,1.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I55,Valour FC,g,26,Mathias Janssens,Mathias,Janssens,90.00,45.00,30.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,8.00,0.00,1.00
I55,Valour FC,m,9,Michael Petrasso,Michael,Petrasso,90.00,26.00,12.00,0.50,0.00,0.00,0.00,1.00,1.00,3.00,1.00,0.00,3.00,1.00,1.00,10.00,4.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I55,Valour FC,f,17,Michele Paolucci,Michele,Paolucci,84.00,41.00,25.00,0.56,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,18.00,8.00,1.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00
I55,Valour FC,d,2,Raphaël Garcia,Raphaël,Garcia,69.00,45.00,22.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,11.00,4.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I55,Valour FC,f,16,Tyler Attardo,Tyler,Attardo,6.00,8.00,3.00,0.67,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I55,Valour FC,d,25,Yohan Le Bourhis,Yohan,Le Bourhis,90.00,32.00,15.00,0.47,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,11.00,6.00,9.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,m,23,Ajay Khabra,Ajay,Khabra,86.00,80.00,64.00,0.91,0.00,0.00,0.00,1.00,0.00,2.00,0.00,2.00,0.00,4.00,1.00,7.00,6.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,d,4,Allan Zebie,Allan,Zebie,90.00,63.00,53.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,5.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,d,55,Amer Didic,Amer,Đidić,90.00,61.00,56.00,0.91,0.00,0.00,0.00,3.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,6.00,3.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,m,20,Bruno Zebie,Bruno,Zebie,65.00,32.00,25.00,0.84,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,g,1,Connor James,Connor,James,90.00,38.00,33.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00
I56,FC Edmonton,f,19,Easton Ongaro,Easton,Ongaro,90.00,50.00,22.00,0.73,1.00,0.00,1.00,2.00,2.00,9.00,7.00,7.00,2.00,0.00,0.00,12.00,6.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,m,6,Edem Mortotsi,Edem,Mortotsi,77.00,68.00,55.00,0.78,2.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,1.00,4.00,2.00,10.00,7.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,m,14,James Marcelin,James,Marcelin,13.00,17.00,15.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,d,3,Jeannot Esua,Jeannot,Esua,90.00,81.00,50.00,0.86,6.00,0.33,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,13.00,9.00,3.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,d,8,Mélé Temguia,Mélé,Temguia,90.00,69.00,56.00,0.84,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,1.00,9.00,5.00,3.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,f,45,Oumar Diouck,Oumar,Diouck,90.00,55.00,36.00,0.78,5.00,0.60,0.00,2.00,1.00,1.00,1.00,1.00,0.00,2.00,1.00,11.00,7.00,1.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,f,11,Randy Edwini-Bonsu,Randy,Edwini-Bonsu,25.00,18.00,11.00,0.91,2.00,0.50,1.00,1.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,f,18,Tomi Ameobi,Tomi,Ameobi,90.00,55.00,44.00,0.89,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,10.00,4.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I56,FC Edmonton,m,22,Tony Tchani,Tony,Tchani,4.00,14.00,11.00,0.91,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I56,Pacific FC,m,13,Ahmed Alghamdi,Ahmed,Alghamdi,61.00,48.00,32.00,0.84,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,1.00,11.00,5.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I56,Pacific FC,f,21,Alessandro Hojabrpour,Alessandro,Hojabrpour,90.00,69.00,52.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,8.00,5.00,7.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I56,Pacific FC,m,28,Alexander González,Alexander,González,90.00,85.00,76.00,0.87,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I56,Pacific FC,m,21,Ben Fisk,Ben,Fisk,86.00,46.00,31.00,0.81,2.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,11.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I56,Pacific FC,d,4,Blake Smith,Blake,Smith,90.00,79.00,56.00,0.82,2.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,5.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I56,Pacific FC,d,20,Emile Legault,Emile,Legault,3.00,5.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I56,Pacific FC,f,11,Issey Nakajima-Farran,Issey,Nakajima-Farran,4.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I56,Pacific FC,f,15,Jose Hernandez,José,Hernández,90.00,38.00,20.00,0.80,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,1.00,1.00,17.00,7.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I56,Pacific FC,f,9,Marcus Haber,Marcus,Haber,28.00,9.00,7.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I56,Pacific FC,m,17,Matthew Baldisimo,Matthew,Baldisimo,90.00,69.00,61.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,8.00,3.00,3.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I56,Pacific FC,m,23,Noah Verhoeven,Noah,Verhoeven,90.00,59.00,43.00,0.84,5.00,0.20,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,3.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I56,Pacific FC,g,6,Nolan Wirth,Nolan,Wirth,90.00,46.00,26.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,10.00,1.00,0.00
I56,Pacific FC,f,14,Terran Campbell,Terran,Campbell,87.00,21.00,12.00,0.67,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I56,Pacific FC,m,16,Zachary Verhoven,Zachary,Verhoven,90.00,66.00,36.00,0.83,3.00,0.33,0.00,0.00,0.00,2.00,0.00,1.00,1.00,2.00,2.00,7.00,5.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,f,24,Aribim Pepple,Aribim,Pepple,6.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,m,20,Carlos Patiño,Carlos,Patiño,90.00,64.00,33.00,0.70,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,4.00,3.00,17.00,13.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,d,4,Dominick Zator,Dominick,Zator,90.00,78.00,59.00,0.75,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,3.00,2.00,5.00,4.00,9.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,f,19,Dominique Malonga,Dominique,Malonga,84.00,29.00,14.00,0.79,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,12.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,m,16,Elijah Adekugbe,Elijah,Adekugbe,90.00,71.00,59.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,12.00,8.00,2.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,m,15,Joel Waterman,Joel,Waterman,90.00,70.00,63.00,0.86,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,9.00,4.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,m,11,José Escalante,José,Escalante,16.00,11.00,6.00,0.83,2.00,0.50,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,m,8,Julian Büscher,Julian,Büscher,3.00,6.00,3.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,f,21,Malyk Hamilton,Malyk,Hamilton,90.00,69.00,46.00,0.94,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,8.00,7.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,d,3,Nathan Mavila,Nathan,Mavila,74.00,72.00,48.00,0.71,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,11.00,4.00,2.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,f,17,Nico Pasquotti,Nico,Pasquotti,90.00,58.00,23.00,0.78,1.00,0.00,0.00,1.00,0.00,2.00,0.00,2.00,0.00,3.00,2.00,24.00,10.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,g,22,Nikolas Giantsopoulos,Nikolas,Giantsopoulos,90.00,35.00,18.00,0.67,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,8.00,0.00,1.00
I57,Cavalry FC,m,6,Nikolas Ledgerwood,Nikolas,Ledgerwood,87.00,43.00,25.00,0.48,4.00,0.25,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,6.00,2.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I57,Cavalry FC,f,7,Oliver Minatel,Oliver,Minatel,90.00,31.00,21.00,0.76,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,14.00,4.00,1.00,0.00,1.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,m,23,Ajay Khabra,Ajay,Khabra,55.00,31.00,24.00,0.88,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,1.00,8.00,4.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,d,4,Allan Zebie,Allan,Zebie,90.00,64.00,36.00,0.58,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,17.00,10.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,d,55,Amer Didic,Amer,Đidić,90.00,50.00,35.00,0.69,0.00,0.00,0.00,3.00,0.00,3.00,3.00,2.00,1.00,0.00,0.00,11.00,9.00,11.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,m,20,Bruno Zebie,Bruno,Zebie,90.00,40.00,32.00,0.75,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,g,1,Connor James,Connor,James,90.00,40.00,28.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,0.00,0.00,0.00,1.00,0.00,2.00,2.00,2.00,1.00
I57,FC Edmonton,f,19,Easton Ongaro,Easton,Ongaro,90.00,27.00,11.00,0.55,0.00,0.00,0.00,0.00,0.00,3.00,1.00,3.00,0.00,0.00,0.00,9.00,5.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,m,6,Edem Mortotsi,Edem,Mortotsi,63.00,39.00,19.00,0.58,1.00,0.00,0.00,0.00,0.00,4.00,3.00,3.00,1.00,0.00,0.00,12.00,5.00,0.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,d,3,Jeannot Esua,Jeannot,Esua,90.00,64.00,31.00,0.58,4.00,0.25,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,11.00,9.00,2.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,d,8,Mélé Temguia,Mélé,Temguia,90.00,42.00,31.00,0.68,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,3.00,3.00,8.00,4.00,1.00,1.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,f,45,Oumar Diouck,Oumar,Diouck,90.00,39.00,23.00,0.74,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,12.00,2.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,d,5,Ramón Soria,Ramón,Soria,90.00,52.00,38.00,0.82,3.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,3.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,f,11,Randy Edwini-Bonsu,Randy,Edwini-Bonsu,27.00,11.00,7.00,0.43,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I57,FC Edmonton,m,22,Tony Tchani,Tony,Tchani,35.00,32.00,21.00,0.67,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,11.00,7.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I58,York9 FC,f,7,Austin Ricci,Austin,Ricci,11.00,11.00,4.00,0.50,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I58,York9 FC,d,2,Daniel Gogarty,Daniel,Gogarty,90.00,94.00,89.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I58,York9 FC,d,20,Diyaeddine Abzi,Diyaeddine,Abzi,90.00,92.00,49.00,0.82,7.00,0.43,0.00,2.00,0.00,4.00,2.00,3.00,1.00,5.00,5.00,17.00,11.00,0.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I58,York9 FC,m,8,Joseph Di Chiara,Joseph,Di Chiara,90.00,61.00,43.00,0.93,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,1.00,1.00,15.00,7.00,0.00,3.00,0.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00
I58,York9 FC,m,19,Kyle Porter,Kyle,Porter,90.00,66.00,41.00,0.81,3.00,0.33,0.00,1.00,0.00,3.00,3.00,0.00,3.00,1.00,1.00,13.00,6.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
I58,York9 FC,d,13,Luca Gasparotto,Luca,Gasparotto,90.00,94.00,87.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,8.00,2.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I58,York9 FC,m,10,Manuel Aparicio,Manuel,Aparicio,70.00,51.00,42.00,0.74,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,5.00,3.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I58,York9 FC,d,3,Morey Doner,Morey,Doner,90.00,82.00,58.00,0.90,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,11.00,6.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I58,York9 FC,g,1,Nathan Ingham,Nathan,Ingham,90.00,37.00,30.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,1.00,0.00
I58,York9 FC,f,22,Rodrigo Gattas,Rodrigo,Gattas,45.00,30.00,23.00,0.87,0.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I58,York9 FC,m,18,Ryan Telfer,Ryan,Telfer,90.00,66.00,39.00,0.77,9.00,0.67,0.00,2.00,0.00,4.00,1.00,2.00,2.00,1.00,1.00,14.00,6.00,1.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I58,York9 FC,f,12,Simon Karlsson Adjei,Simon,Karlsson Adjei,45.00,15.00,7.00,0.57,0.00,0.00,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I58,York9 FC,d,77,Steven Furlano,Steven,Furlano,20.00,16.00,11.00,0.64,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I58,York9 FC,m,23,Wataru Murofushi,Wataru,Murofushi,79.00,71.00,61.00,0.92,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,10.00,5.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I58,Pacific FC,f,21,Alessandro Hojabrpour,Alessandro,Hojabrpour,79.00,52.00,36.00,0.92,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,10.00,7.00,3.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I58,Pacific FC,m,28,Alexander González,Alexander,González,90.00,57.00,48.00,0.79,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,9.00,6.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I58,Pacific FC,d,20,Emile Legault,Emile,Legault,55.00,37.00,23.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,12.00,7.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I58,Pacific FC,d,16,Hendrik Starostzik,Hendrik,Starostzik,90.00,54.00,42.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,5.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I58,Pacific FC,f,11,Issey Nakajima-Farran,Issey,Nakajima-Farran,11.00,8.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I58,Pacific FC,f,15,Jose Hernandez,José,Hernández,18.00,14.00,7.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,7.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I58,Pacific FC,d,7,Kadin Chung,Kadin,Chung,90.00,52.00,32.00,0.78,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,4.00,1.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I58,Pacific FC,d,14,Lukas MacNaughton,Lukas,MacNaughton,90.00,52.00,45.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I58,Pacific FC,f,9,Marcus Haber,Marcus,Haber,35.00,12.00,10.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I58,Pacific FC,g,1,Mark Village,Mark,Village,90.00,45.00,35.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00,0.00,1.00
I58,Pacific FC,m,17,Matthew Baldisimo,Matthew,Baldisimo,90.00,36.00,27.00,0.78,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,11.00,4.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00
I58,Pacific FC,f,14,Terran Campbell,Terran,Campbell,90.00,37.00,23.00,0.83,1.00,0.00,0.00,2.00,1.00,5.00,2.00,3.00,2.00,2.00,2.00,12.00,3.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I58,Pacific FC,m,19,Victor Blasco,Victor,Blasco,72.00,37.00,25.00,0.68,1.00,1.00,1.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,13.00,5.00,0.00,0.00,1.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I58,Pacific FC,m,16,Zachary Verhoven,Zachary,Verhoven,90.00,61.00,21.00,0.71,2.00,0.00,0.00,0.00,1.00,2.00,1.00,0.00,2.00,1.00,0.00,15.00,4.00,2.00,5.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I59,Valour FC,d,15,Adam Mitter,Adam,Mitter,90.00,42.00,35.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,1.00,1.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
