game,team,position,number,name,first,last,minutes,touches,passes,pass-acc,crosses,cross-acc,assists,chances,goals,shots,s-target,s-box,s-out-box,tackles,t-won,duels,d-won,clearances,interceptions,yellow,red,f-won,f-conceded,shots faced,saves,claimed crosses,cs
I33,Valour FC,m,10,Dylan Carreiro,Dylan,Carreiro,90.00,45.00,29.00,0.79,2.00,0.00,0.00,1.00,0.00,2.00,2.00,0.00,2.00,1.00,0.00,8.00,2.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I33,Valour FC,m,7,Dylan Sacramento,Dylan,Sacramento,62.00,26.00,15.00,0.73,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,8.00,6.00,0.00,1.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00
I33,Valour FC,d,4,Jordan Murrell,Jordan,Murrell,90.00,66.00,54.00,0.83,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,7.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I33,Valour FC,m,5,Louis Béland-Goyette,Louis,Béland-Goyette,90.00,64.00,53.00,0.83,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,9.00,4.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I33,Valour FC,m,22,Marco Bustos,Marco,Bustos,90.00,62.00,47.00,0.87,2.00,0.00,0.00,0.00,0.00,5.00,0.00,3.00,2.00,3.00,2.00,9.00,6.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I33,Valour FC,d,6,Martín Arguiñarena,Martín,Arguiñarena,90.00,54.00,28.00,0.89,5.00,0.60,1.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,10.00,7.00,2.00,2.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00
I33,Valour FC,m,27,Raphael Ohin,Raphael,Ohin,90.00,70.00,50.00,0.88,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,3.00,2.00,1.00,20.00,9.00,1.00,0.00,0.00,0.00,2.00,5.00,0.00,0.00,0.00,0.00
I33,Valour FC,d,3,Skylar Thomas,Skylar,Thomas,90.00,61.00,53.00,0.85,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,1.00,5.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I33,Valour FC,f,17,Stephen Hoyle,Stephen,Hoyle,28.00,19.00,13.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I33,Valour FC,f,16,Tyler Attardo,Tyler,Attardo,81.00,17.00,8.00,0.88,0.00,0.00,0.00,0.00,1.00,2.00,2.00,2.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I33,Valour FC,g,1,Tyson Farago,Tyson,Farago,90.00,52.00,41.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,4.00,0.00,0.00
I33,York9 FC,f,7,Austin Ricci,Austin,Ricci,10.00,6.00,4.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I33,York9 FC,d,2,Daniel Gogarty,Daniel,Gogarty,5.00,6.00,4.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I33,York9 FC,d,20,Diyaeddine Abzi,Diyaeddine,Abzi,90.00,79.00,51.00,0.80,5.00,0.40,0.00,3.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,14.00,6.00,2.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I33,York9 FC,m,8,Joseph Di Chiara,Joseph,Di Chiara,90.00,89.00,71.00,0.89,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,17.00,10.00,0.00,2.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I33,York9 FC,m,19,Kyle Porter,Kyle,Porter,90.00,51.00,32.00,0.84,4.00,0.25,1.00,1.00,0.00,3.00,1.00,2.00,1.00,3.00,3.00,11.00,7.00,0.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I33,York9 FC,d,13,Luca Gasparotto,Luca,Gasparotto,90.00,54.00,41.00,0.90,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,4.00,4.00,4.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I33,York9 FC,m,10,Manuel Aparicio,Manuel,Aparicio,90.00,63.00,51.00,0.80,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,11.00,3.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I33,York9 FC,d,3,Morey Doner,Morey,Doner,90.00,59.00,38.00,0.90,0.00,0.00,0.00,0.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,6.00,4.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I33,York9 FC,g,1,Nathan Ingham,Nathan,Ingham,90.00,38.00,27.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,1.00,0.00
I33,York9 FC,f,22,Rodrigo Gattas,Rodrigo,Gattas,85.00,40.00,31.00,0.81,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I33,York9 FC,d,6,Roger Thompson,Roger,Thompson,90.00,60.00,50.00,0.86,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,13.00,12.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I33,York9 FC,m,18,Ryan Telfer,Ryan,Telfer,89.00,49.00,30.00,0.87,6.00,0.33,0.00,1.00,0.00,2.00,1.00,2.00,0.00,1.00,1.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I33,York9 FC,f,12,Simon Karlsson Adjei,Simon,Karlsson Adjei,1.00,8.00,3.00,0.67,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I33,York9 FC,m,23,Wataru Murofushi,Wataru,Murofushi,80.00,61.00,50.00,0.86,0.00,0.00,0.00,2.00,0.00,1.00,1.00,1.00,0.00,2.00,1.00,7.00,5.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,m,23,Ajay Khabra,Ajay,Khabra,89.00,57.00,47.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,8.00,5.00,0.00,2.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,d,4,Allan Zebie,Allan,Zebie,78.00,79.00,53.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.00,0.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,m,20,Bruno Zebie,Bruno,Zebie,90.00,56.00,35.00,0.89,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,2.00,15.00,7.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,g,1,Connor James,Connor,James,90.00,45.00,35.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
I34,FC Edmonton,f,19,Easton Ongaro,Easton,Ongaro,29.00,26.00,13.00,0.77,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,12.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,m,6,Edem Mortotsi,Edem,Mortotsi,1.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,m,14,James Marcelin,James,Marcelin,90.00,60.00,54.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,5.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,d,3,Jeannot Esua,Jeannot,Esua,90.00,71.00,41.00,0.78,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,10.00,6.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,d,12,Kareem Moses,Kareem,Moses,12.00,11.00,7.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,f,17,Marcus Velado-Tsegaye,Marcus,Velado-Tsegaye,90.00,58.00,26.00,0.69,0.00,0.00,0.00,0.00,1.00,2.00,1.00,2.00,0.00,0.00,0.00,12.00,5.00,0.00,3.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,d,8,Mélé Temguia,Mélé,Temguia,90.00,70.00,56.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,7.00,4.00,1.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,f,45,Oumar Diouck,Oumar,Diouck,90.00,38.00,27.00,0.78,1.00,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,0.00,6.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,d,5,Ramón Soria,Ramón,Soria,90.00,82.00,70.00,0.77,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.00,1.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I34,FC Edmonton,f,18,Tomi Ameobi,Tomi,Ameobi,61.00,15.00,9.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9.00,5.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,d,24,Alex De Carolis,Alex,De Carolis,90.00,72.00,52.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,10.00,6.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,m,18,Andre Rampersad,Andre,Rampersad,90.00,64.00,54.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,6.00,4.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,d,3,André Bona,André,Bona,90.00,65.00,42.00,0.81,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,8.00,2.00,4.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,m,8,Elliot Simmons,Elliot,Simmons,45.00,26.00,23.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,m,5,Elton John,Elton,John,45.00,29.00,22.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,6.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,g,21,Jan-Michael Williams,Jan-Michael,Williams,90.00,32.00,25.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00
I34,HFX Wanderers FC,m,9,Kodai Iida,Kodai,Iida,90.00,46.00,28.00,0.68,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,8.00,3.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,d,23,Matthew Arnone,Matthew,Arnone,90.00,68.00,60.00,0.88,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,7.00,4.00,1.00,3.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,f,12,Mohamed Kourouma,Mohamed,Kourouma,90.00,76.00,48.00,0.65,10.00,0.20,0.00,2.00,0.00,3.00,0.00,2.00,1.00,1.00,1.00,14.00,5.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,d,20,Ndzemdzela Langwa,Ndzemdzela,Langwa,20.00,15.00,8.00,0.75,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,d,2,Peter Schaale,Peter,Schaale,90.00,76.00,64.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,14.00,7.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,f,17,Tomasz Skublak,Tomasz,Skublak,76.00,29.00,22.00,0.64,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,f,14,Vincent Lamy,Vincent,Lamy,14.00,10.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,4.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I34,HFX Wanderers FC,d,25,Zachary Sukunda,Zachary,Sukunda,70.00,26.00,17.00,0.71,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,7.00,4.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I35,Pacific FC,m,13,Ahmed Alghamdi,Ahmed,Alghamdi,67.00,52.00,40.00,0.85,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,3.00,2.00,11.00,7.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I35,Pacific FC,f,21,Alessandro Hojabrpour,Alessandro,Hojabrpour,90.00,51.00,36.00,0.92,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,6.00,4.00,4.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I35,Pacific FC,m,28,Alexander González,Alexander,González,72.00,61.00,50.00,0.90,0.00,0.00,0.00,0.00,0.00,3.00,3.00,1.00,2.00,1.00,1.00,8.00,4.00,0.00,2.00,1.00,1.00,3.00,2.00,0.00,0.00,0.00,0.00
I35,Pacific FC,m,21,Ben Fisk,Ben,Fisk,23.00,13.00,9.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I35,Pacific FC,d,4,Blake Smith,Blake,Smith,90.00,67.00,51.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I35,Pacific FC,d,20,Emile Legault,Emile,Legault,90.00,46.00,31.00,0.84,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,3.00,2.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I35,Pacific FC,f,11,Issey Nakajima-Farran,Issey,Nakajima-Farran,5.00,6.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I35,Pacific FC,f,15,Jose Hernandez,José,Hernández,11.00,8.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I35,Pacific FC,m,17,Matthew Baldisimo,Matthew,Baldisimo,90.00,66.00,58.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,4.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I35,Pacific FC,m,23,Noah Verhoeven,Noah,Verhoeven,90.00,47.00,33.00,0.76,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,2.00,8.00,4.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I35,Pacific FC,g,6,Nolan Wirth,Nolan,Wirth,90.00,49.00,29.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,8.00,7.00,2.00,0.00
I35,Pacific FC,f,14,Terran Campbell,Terran,Campbell,79.00,27.00,17.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I35,Pacific FC,m,19,Victor Blasco,Victor,Blasco,85.00,50.00,21.00,0.67,0.00,0.00,0.00,1.00,1.00,3.00,2.00,0.00,3.00,3.00,3.00,17.00,13.00,2.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00
I35,Pacific FC,m,16,Zachary Verhoven,Zachary,Verhoven,90.00,91.00,42.00,0.81,3.00,0.33,0.00,3.00,0.00,2.00,0.00,1.00,1.00,5.00,3.00,25.00,16.00,6.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,m,20,Carlos Patiño,Carlos,Patiño,13.00,20.00,13.00,1.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,d,12,Dean Northover,Dean,Northover,73.00,45.00,28.00,0.86,4.00,0.50,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,5.00,1.00,1.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,f,19,Dominique Malonga,Dominique,Malonga,90.00,48.00,30.00,0.90,0.00,0.00,0.00,2.00,1.00,8.00,3.00,8.00,0.00,0.00,0.00,8.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,f,19,Gabriel Bitar,Gabriel,Bitar,90.00,42.00,16.00,0.88,3.00,0.00,0.00,2.00,0.00,5.00,4.00,2.00,3.00,3.00,1.00,17.00,5.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,m,15,Joel Waterman,Joel,Waterman,90.00,103.00,90.00,0.86,2.00,0.50,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,8.00,6.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,f,9,Jordan Brown,Jordan,Brown,11.00,10.00,7.00,0.71,0.00,0.00,0.00,1.00,0.00,3.00,1.00,3.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,m,8,Julian Büscher,Julian,Büscher,45.00,44.00,36.00,0.86,3.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,8.00,1.00,0.00,3.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,f,21,Malyk Hamilton,Malyk,Hamilton,90.00,43.00,27.00,0.78,5.00,0.40,0.00,3.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,9.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,d,5,Mason Trafford,Mason,Trafford,90.00,89.00,84.00,0.94,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,m,18,Mauro Eustaquio,Mauro,Eustaquio,44.00,60.00,42.00,0.81,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,12.00,6.00,1.00,2.00,1.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,d,3,Nathan Mavila,Nathan,Mavila,90.00,78.00,51.00,0.80,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,18.00,9.00,3.00,1.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,g,22,Nikolas Giantsopoulos,Nikolas,Giantsopoulos,90.00,41.00,31.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,4.00,0.00,0.00
I35,Cavalry FC,f,7,Oliver Minatel,Oliver,Minatel,79.00,29.00,21.00,0.86,0.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,7.00,3.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I35,Cavalry FC,f,13,Victor Loturi,Victor,Loturi,77.00,36.00,26.00,0.89,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,4.00,2.00,8.00,5.00,0.00,2.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I36,Forge FC,m,1,Alexander Achinioti-Jönsson,Alexander,Achinioti-Jönsson,90.00,63.00,55.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,4.00,0.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I36,Forge FC,d,16,Bertrand Owundi,Bertrand,Owundi,90.00,112.00,106.00,0.99,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,6.00,2.00,0.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I36,Forge FC,d,10,Daniel Krutzen,Daniel,Krutzen,90.00,118.00,112.00,0.92,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,6.00,4.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I36,Forge FC,m,6,Elimane Cissé,Elimane,Cissé,90.00,94.00,76.00,0.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,12.00,7.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I36,Forge FC,f,14,Emery Welshman,Emery,Welshman,90.00,47.00,29.00,0.83,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,14.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I36,Forge FC,m,7,Giuliano Frano,Giuliano,Frano,75.00,79.00,62.00,0.81,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I36,Forge FC,m,12,Jace Kotsopoulos,Jace,Kotsopoulos,71.00,24.00,14.00,0.86,0.00,0.00,0.00,0.00,1.00,3.00,3.00,3.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I36,Forge FC,d,8,Jonathan Grant,Jonathan,Grant,15.00,17.00,12.00,0.67,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I36,Forge FC,d,2,Kwame Awuah,Kwame,Awuah,90.00,109.00,83.00,0.78,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,6.00,4.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I36,Forge FC,m,3,Kyle Bekker,Kyle,Bekker,90.00,72.00,60.00,0.85,2.00,0.00,0.00,0.00,0.00,4.00,2.00,2.00,2.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I36,Forge FC,f,9,Marcel Zajac,Marcel,Zajac,62.00,45.00,30.00,0.93,0.00,0.00,1.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,1.00,8.00,5.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I36,Forge FC,d,11,Monti Mohsen,Monti,Mohsen,19.00,14.00,10.00,0.80,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I36,Forge FC,m,4,Tristan Borges,Tristan,Borges,28.00,26.00,16.00,0.63,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,5.00,4.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
I36,Forge FC,g,9,Triston Henry,Triston,Henry,90.00,33.00,26.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
I36,FC Edmonton,m,23,Ajay Khabra,Ajay,Khabra,71.00,26.00,22.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I36,FC Edmonton,d,4,Allan Zebie,Allan,Zebie,90.00,48.00,32.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
