Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade%,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp%,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,Defensive Blocks,season,seasonId,scatterId,scatterExtra
121,3,7dbeb4b7em8hmoc7e0begi1yi,481630,140,19,Left Attacking Midfielder,Marcus,Velado-Tsegaye,M. Velado-Tsegaye,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,2,0,2,0,2,1,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,7,1,48,13,27,0.25,1,0,0.00,0,0,0,0,0,6,0,0,9,2,0,0,85,8,1,1,0,3,100.0%,0,0,5,0,1,0,0,0,3,2,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,36,7,42,5,18.8%,83.3%,26,11,3,17,4,27,0,15.2,0,66.7%,3,0.00,23,0,0,0,3,3,100.0%,1,2,0,0.22,0.03,0.25,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:7dbeb4b7em8hmoc7e0begi1yi,Canadian Premier League 2020 (Canada)
122,6,6v3jzhrpgs47rzoyw6b8lz6ui,507378,147,20,Right Attacking Midfielder,Max,Ferrari,M. Ferrari,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,6,0,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,45,9,28,0.26,0,0,0.00,0,0,0,0,0,5,0,0,8,3,0,0,81,22,1,2,1,5,50.0%,1,0,7,7,1,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,46,10,25,8,28.9%,82.2%,17,19,1,25,3,17,0,13.9,3,20.0%,5,0.00,16,0,0,0,6,6,61.5%,3,1,1,0.26,0.00,0.26,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:6v3jzhrpgs47rzoyw6b8lz6ui,Canadian Premier League 2020 (Canada)
123,4,5gyjio4tvbg4ahjzoass6lxey,442776,157,19,Centre Attacking Midfielder,Ijah,Halley,I. Halley,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,39,7,23,0.12,0,0,0.19,0,0,0,3,3,14,1,0,14,2,0,0,80,17,1,1,0,4,66.7%,1,1,7,4,0,1,1,1,5,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,47,8,25,7,15.4%,76.9%,11,16,3,23,4,12,0,14.9,1,100.0%,3,0.00,16,0,0,0,3,3,16.7%,2,2,0,0.12,0.00,0.12,3,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:5gyjio4tvbg4ahjzoass6lxey,Canadian Premier League 2020 (Canada)
124,5,6byiub7o0uwogoc24p79vx6ju,425685,128,18,Central Midfielder,Chance,Carter,C. Carter,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,56,20,29,0.03,0,0,0.07,0,0,0,1,1,1,0,0,7,1,0,0,74,4,1,3,3,7,80.0%,0,0,4,1,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,14,13,47,1,23.2%,87.5%,32,9,8,11,8,37,0,16.3,1,-,0,0.00,31,0,0,0,0,0,76.9%,3,4,0,0.03,0.00,0.03,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:6byiub7o0uwogoc24p79vx6ju,Canadian Premier League 2020 (Canada)
124,2,btd38hasv7hxy5bw4g43ymhyi,447302,135,20,Left Back,Monti,Mohsen,M. Mohsen,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,38,14,16,0.00,0,0,1.21,0,2,1,2,3,3,0,0,13,2,0,0,74,4,0,3,1,8,75.0%,3,0,5,0,0,0,4,2,2,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,30,20,24,4,39.5%,78.9%,13,10,7,13,10,15,0,16.1,1,0.0%,2,0.00,0,0,0,0,3,5,66.7%,6,2,0,0.00,0.00,0.00,3,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:btd38hasv7hxy5bw4g43ymhyi,Canadian Premier League 2020 (Canada)
126,2,7z8zzlbmnxxfixcaod718ww0k,511208,82,23,Defensive Midfielder,Samuel,Gardner,S. Gardner,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,51,23,16,0.06,0,0,0.00,0,0,0,0,0,1,0,0,8,1,0,0,72,7,1,3,2,8,100.0%,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,23,36,1,39.2%,76.5%,21,7,11,8,16,27,0,21.3,0,42.9%,7,0.00,0,0,0,0,2,2,60.0%,3,4,1,0.00,0.06,0.06,0,1,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:7z8zzlbmnxxfixcaod718ww0k,Canadian Premier League 2020 (Canada)
127,2,bmibmsnkr8oa6ckm2y0g30d05,446572,106,27,Centre Forward,Jordan,Dunstan,J. Dunstan,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,42,15,14,0.00,0,0,0.03,0,0,1,0,1,2,0,0,6,1,0,0,70,3,1,2,3,9,100.0%,3,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,36,1,69.0%,69.0%,19,2,8,4,13,25,0,25.2,0,66.7%,3,0.00,0,0,0,0,2,2,58.6%,4,5,0,0.00,0.00,0.00,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:bmibmsnkr8oa6ckm2y0g30d05,Canadian Premier League 2020 (Canada)
128,6,4v13dz2g71gh5i527t347shyh,224768,232,21,Centre Forward,Shaan,Hundal,S. Hundal,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,4,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,36,15,13,0.50,0,2,0.20,1,0,0,5,5,6,0,0,4,3,0,0,66,25,0,1,0,1,33.3%,0,0,6,6,0,1,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,4,34,5,27,7,19.4%,77.8%,17,9,2,15,2,19,0,14.3,2,0.0%,10,0.00,16,0,1,0,2,2,28.6%,0,1,0,0.50,0.00,0.50,3,1,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:4v13dz2g71gh5i527t347shyh,Canadian Premier League 2020 (Canada)
129,3,8v158n3stjodma3bjlj4yg639,124576,139,30,Central Defender,Kareem,Moses,K. Moses,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,36,20,9,0.44,0,0,0.00,1,0,0,0,0,0,0,0,5,0,0,0,62,7,2,1,1,14,100.0%,10,3,4,0,1,2,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,35,24,3,36.1%,80.6%,14,0,15,0,19,17,0,24.5,0,20.0%,5,0.00,0,0,1,0,0,0,61.5%,11,3,0,0.00,0.44,0.44,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:8v158n3stjodma3bjlj4yg639,Canadian Premier League 2020 (Canada)
129,2,6re26cen7xbrynezb3rerst05,112657,130,26,Centre Attacking Midfielder,Sergio,Camargo,S. Camargo,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,0,0,1,1,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,8,0,38,11,19,0.97,1,0,0.08,1,0,0,1,1,5,0,0,7,3,0,0,62,5,3,0,0,3,75.0%,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,32,0,30,8,18.4%,78.9%,16,14,0,16,0,22,1,15.5,1,0.0%,1,0.00,22,1,1,1,4,4,42.9%,0,2,1,0.09,0.88,0.18,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:6re26cen7xbrynezb3rerst05,Canadian Premier League 2020 (Canada)
129,5,5ep5673eihbif5vkbzctjj0x6,484651,110,25,Centre Attacking Midfielder,Omar,Kreim,O. Kreim,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,4,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,5,2,26,4,15,0.16,1,0,0.38,0,1,0,1,1,4,1,0,13,3,0,0,62,9,0,4,3,9,66.7%,2,0,3,0,0,0,2,1,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,12,23,4,42.3%,73.1%,9,7,3,11,3,12,0,14.5,2,0.0%,4,0.00,15,0,0,0,2,3,81.8%,5,2,2,0.11,0.05,0.16,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:5ep5673eihbif5vkbzctjj0x6,Canadian Premier League 2020 (Canada)
132,3,759r7l0y8jofaf394tnc7ytt6,481629,83,19,Right Attacking Midfielder,Prince,Amanda,P. Amanda,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,31,8,14,0.05,0,0,0.00,0,0,0,0,0,2,0,0,8,1,0,0,60,7,0,3,2,5,100.0%,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,13,29,1,32.3%,71.0%,15,3,4,5,5,21,0,15.0,0,40.0%,5,0.00,16,0,0,0,6,6,50.0%,2,3,0,0.05,0.00,0.05,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:759r7l0y8jofaf394tnc7ytt6,Canadian Premier League 2020 (Canada)
133,2,bpxxztlpukizv1d2a5506ilbe,481568,109,22,Left Winger,Marcel,Zajac,M. Zajac,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,31,11,16,0.26,0,0,0.00,0,0,0,0,0,2,0,0,9,2,0,0,59,10,1,2,3,7,50.0%,1,1,5,1,0,1,0,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,31,14,14,4,22.6%,87.1%,5,15,7,16,8,7,0,15.1,3,33.3%,3,0.00,15,0,0,0,2,2,57.1%,4,1,2,0.26,0.00,0.26,0,1,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:bpxxztlpukizv1d2a5506ilbe,Canadian Premier League 2020 (Canada)
134,4,dpee0p2qzqrzcefewdtey4vyt,31866,93,33,Central Midfielder,Daryl,Fordyce,D. Fordyce,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,3,0,2,2,0,0,0,3,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0,4,11,3,33,7,12,1.00,1,0,0.00,1,0,0,0,0,1,0,0,4,0,0,0,51,5,0,1,1,3,100.0%,1,1,3,2,0,1,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,2,29,3,30.3%,57.6%,12,7,0,10,0,23,0,18.2,0,50.0%,2,0.00,36,0,1,0,1,1,30.0%,2,0,1,0.05,0.95,0.21,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:dpee0p2qzqrzcefewdtey4vyt,Canadian Premier League 2020 (Canada)
135,1,upib1k4jf41nogwoduyqpw4p,202589,78,26,Right Back,Jonathan,Grant,J. Grant,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,24,8,11,0.00,0,0,0.13,0,0,0,1,1,4,0,0,2,1,0,0,45,8,0,0,0,5,0.0%,5,2,5,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,12,18,15,2,58.3%,79.2%,4,8,7,8,11,5,0,22.0,1,0.0%,2,0.00,0,0,0,0,1,1,64.3%,5,0,0,0.00,0.00,0.00,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:upib1k4jf41nogwoduyqpw4p,Canadian Premier League 2020 (Canada)
136,4,3noqd54py6sbd1ph9xbj7tkyy,501431,78,19,Left Attacking Midfielder,Solomon Kojo,Antwi,S. Antwi,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,21,5,11,0.03,0,0,0.00,0,0,0,0,0,1,0,0,6,0,0,0,44,10,2,3,1,6,55.6%,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,17,9,18,5,14.3%,76.2%,7,7,2,8,3,10,0,10.8,4,-,0,0.00,29,0,0,0,0,0,33.3%,4,2,0,0.03,0.00,0.03,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:3noqd54py6sbd1ph9xbj7tkyy,Canadian Premier League 2020 (Canada)
137,4,a6i4npit5smx1zcpgucou9y0a,510378,128,17,Second Striker,Lowell,Wright,L. Wright,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,3,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,2,8,0,19,0,11,0.80,1,0,0.00,2,0,0,0,0,3,0,0,4,0,0,0,38,10,1,2,0,5,100.0%,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,21,2,15,7,15.8%,57.9%,4,7,0,11,0,8,0,12.0,0,25.0%,4,0.00,10,0,2,1,0,0,0.0%,2,3,0,0.48,0.32,0.80,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:a6i4npit5smx1zcpgucou9y0a,Canadian Premier League 2020 (Canada)
138,1,ay1hg91asmcve43pfqesll562,481620,90,23,Goalkeeper,Dylon,Powley,D. Powley,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,30,21,3,0.00,0,0,0.00,0,0,0,0,0,1,0,0,1,1,0,0,37,0,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,3,0,0,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,37,0,0,36.7%,80.0%,0,0,24,0,30,0,0,29.8,0,-,0,1.09,0,0,0,0,0,0,63.6%,0,0,0,0.00,0.00,0.00,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:ay1hg91asmcve43pfqesll562,Canadian Premier League 2020 (Canada)
139,1,7pb4kdsbaj2dfwo99st2v7g7p,44082,65,31,Left Back,Arnold,Bouka Moutou,A. Bouka,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,17,3,6,0.00,0,0,0.00,0,0,0,0,0,2,0,0,5,0,0,0,33,5,1,1,1,3,100.0%,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,19,9,0,82.4%,52.9%,4,1,4,1,10,6,0,19.5,0,33.3%,3,0.00,0,0,0,0,2,2,42.9%,3,0,0,0.00,0.00,0.00,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:7pb4kdsbaj2dfwo99st2v7g7p,Canadian Premier League 2020 (Canada)
140,2,dvm23d66qze0kmrzxft68a0ru,483640,62,26,Central Midfielder,Matthew,Arnone,M. Arnone,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,24,13,6,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,0,0,0,32,1,0,1,2,4,100.0%,1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,24,0,37.5%,79.2%,16,0,3,0,4,20,0,13.9,0,-,0,0.00,0,0,0,0,0,0,55.6%,3,1,0,0.00,0.00,0.00,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:dvm23d66qze0kmrzxft68a0ru,Canadian Premier League 2020 (Canada)
141,2,28s4e8xbplnxxbi8dx7544g2y,425652,101,22,Centre Forward,Gabriel,Wiethaeuper-Balbinotti,G. Wiethaeuper-Balbinotti,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),2,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,1,21,7,7,0.25,0,0,0.00,0,0,0,0,0,1,0,0,5,1,0,0,31,8,0,0,0,0,-,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,15,1,15,5,14.3%,66.7%,10,4,0,8,1,12,0,12.5,0,50.0%,8,0.00,12,0,0,0,0,0,0.0%,0,0,0,0.25,0.00,0.25,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:28s4e8xbplnxxbi8dx7544g2y,Canadian Premier League 2020 (Canada)
141,3,70nre4jhk68koi0istju9v9ey,501440,72,26,Centre Forward,Ibrahima,Sanoh,I. Sanoh,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,2,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,5,0,13,3,5,0.82,1,0,0.04,1,0,0,1,1,2,0,0,5,0,0,0,31,7,0,0,0,1,0.0%,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,13,4,23.1%,61.5%,6,2,0,6,0,7,0,12.4,1,57.1%,7,0.00,24,0,1,1,1,1,33.3%,1,0,0,0.04,0.79,0.04,1,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:70nre4jhk68koi0istju9v9ey,Canadian Premier League 2020 (Canada)
143,1,207co3fpu5mhbs1r0e6p8vze1,231991,90,26,Goalkeeper,Nikolas,Giantsopoulos,N. Giantsopoulos,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,21,12,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,30,0,0,52.4%,61.9%,0,0,13,0,21,0,0,31.5,0,100.0%,1,1.07,0,0,0,0,0,0,36.4%,0,0,0,0.00,0.00,0.00,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:207co3fpu5mhbs1r0e6p8vze1,Canadian Premier League 2020 (Canada)
144,3,bh7fb8v7o5wynmapdhlth594a,486673,97,16,Central Midfielder,Antoine,Coupland,A. Coupland,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,1,8,0.00,0,0,0.00,0,0,0,0,0,3,0,0,9,2,0,0,29,7,1,3,0,5,80.0%,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,14,7,8,0,16.7%,75.0%,2,6,1,8,1,3,0,8.4,1,100.0%,1,0.00,0,0,0,0,0,0,50.0%,4,1,0,0.00,0.00,0.00,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:bh7fb8v7o5wynmapdhlth594a,Canadian Premier League 2020 (Canada)
145,2,6dkbzo16tym6q7a562x9krsh5,221327,87,24,Centre Forward,Gabriel,Monteiro Vasconcelos,Gabriel Vasconcelos,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,18,4,10,0.05,0,0,0.00,0,0,0,0,0,1,0,0,1,0,0,0,28,3,1,0,0,1,100.0%,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,15,3,10,2,38.9%,77.8%,7,6,1,9,1,8,0,13.7,0,-,0,0.00,16,0,0,0,0,0,57.1%,0,1,0,0.05,0.00,0.05,0,0,Canadian Premier League 2020 (Canada),1gz4f3r68v3w92gdsu12lom0a,1gz4f3r68v3w92gdsu12lom0a:6dkbzo16tym6q7a562x9krsh5,Canadian Premier League 2020 (Canada)
